,country,year,gender,age,suicides_no,population,suicides/100k pop,GdpForYear,GdpPerCapita,generation,all_population,country_id
255,Albania,2010,male,75+ years,2.0,50767,3.94,"11,92,69,53,259",4359.0,Silent,2736025,1
256,Albania,2010,male,15-24 years,10.0,279508,3.58,"11,92,69,53,259",4359.0,Millenials,2736025,1
257,Albania,2010,female,25-34 years,6.0,183579,3.27,"11,92,69,53,259",4359.0,Generation X,2736025,1
258,Albania,2010,female,75+ years,2.0,64415,3.1,"11,92,69,53,259",4359.0,Silent,2736025,1
259,Albania,2010,female,35-54 years,12.0,394593,3.04,"11,92,69,53,259",4359.0,Generation X,2736025,1
260,Albania,2010,female,55-74 years,7.0,241491,2.9,"11,92,69,53,259",4359.0,Silent,2736025,1
261,Albania,2010,female,15-24 years,6.0,263581,2.28,"11,92,69,53,259",4359.0,Millenials,2736025,1
262,Albania,2010,female,5-14 years,2.0,223969,0.89,"11,92,69,53,259",4359.0,Generation Z,2736025,1
263,Albania,2010,male,5-14 years,0.0,240939,0.0,"11,92,69,53,259",4359.0,Generation Z,2736025,1
264,Antigua and Barbuda,1985,female,15-24 years,0.0,7709,0.0,"24,09,23,926",3850.0,Generation X,62574,2
265,Antigua and Barbuda,1985,female,25-34 years,0.0,6344,0.0,"24,09,23,926",3850.0,Boomers,62574,2
266,Antigua and Barbuda,1985,female,35-54 years,0.0,6173,0.0,"24,09,23,926",3850.0,Silent,62574,2
267,Antigua and Barbuda,1985,female,5-14 years,0.0,7339,0.0,"24,09,23,926",3850.0,Generation X,62574,2
268,Antigua and Barbuda,1985,female,55-74 years,0.0,3778,0.0,"24,09,23,926",3850.0,G.I. Generation,62574,2
269,Antigua and Barbuda,1985,female,75+ years,0.0,949,0.0,"24,09,23,926",3850.0,G.I. Generation,62574,2
270,Antigua and Barbuda,1985,male,15-24 years,0.0,7667,0.0,"24,09,23,926",3850.0,Generation X,62574,2
271,Antigua and Barbuda,1985,male,25-34 years,0.0,6194,0.0,"24,09,23,926",3850.0,Boomers,62574,2
272,Antigua and Barbuda,1985,male,35-54 years,0.0,5970,0.0,"24,09,23,926",3850.0,Silent,62574,2
273,Antigua and Barbuda,1985,male,5-14 years,0.0,7304,0.0,"24,09,23,926",3850.0,Generation X,62574,2
274,Antigua and Barbuda,1985,male,55-74 years,0.0,2723,0.0,"24,09,23,926",3850.0,G.I. Generation,62574,2
275,Antigua and Barbuda,1985,male,75+ years,0.0,424,0.0,"24,09,23,926",3850.0,G.I. Generation,62574,2
276,Antigua and Barbuda,1986,female,15-24 years,0.0,7668,0.0,"29,04,40,148",4740.0,Generation X,61270,2
277,Antigua and Barbuda,1986,female,25-34 years,0.0,6209,0.0,"29,04,40,148",4740.0,Boomers,61270,2
278,Antigua and Barbuda,1986,female,35-54 years,0.0,6101,0.0,"29,04,40,148",4740.0,Silent,61270,2
279,Antigua and Barbuda,1986,female,5-14 years,0.0,6907,0.0,"29,04,40,148",4740.0,Generation X,61270,2
280,Antigua and Barbuda,1986,female,55-74 years,0.0,3764,0.0,"29,04,40,148",4740.0,G.I. Generation,61270,2
281,Antigua and Barbuda,1986,female,75+ years,0.0,1014,0.0,"29,04,40,148",4740.0,G.I. Generation,61270,2
282,Antigua and Barbuda,1986,male,15-24 years,0.0,7563,0.0,"29,04,40,148",4740.0,Generation X,61270,2
283,Antigua and Barbuda,1986,male,25-34 years,0.0,6023,0.0,"29,04,40,148",4740.0,Boomers,61270,2
284,Antigua and Barbuda,1986,male,35-54 years,0.0,5947,0.0,"29,04,40,148",4740.0,Silent,61270,2
285,Antigua and Barbuda,1986,male,5-14 years,0.0,6827,0.0,"29,04,40,148",4740.0,Generation X,61270,2
286,Antigua and Barbuda,1986,male,55-74 years,0.0,2771,0.0,"29,04,40,148",4740.0,G.I. Generation,61270,2
287,Antigua and Barbuda,1986,male,75+ years,0.0,476,0.0,"29,04,40,148",4740.0,G.I. Generation,61270,2
288,Antigua and Barbuda,1987,female,15-24 years,0.0,7583,0.0,"33,71,74,852",5595.0,Generation X,60261,2
289,Antigua and Barbuda,1987,female,25-34 years,0.0,6101,0.0,"33,71,74,852",5595.0,Boomers,60261,2
290,Antigua and Barbuda,1987,female,35-54 years,0.0,6059,0.0,"33,71,74,852",5595.0,Silent,60261,2
291,Antigua and Barbuda,1987,female,5-14 years,0.0,6623,0.0,"33,71,74,852",5595.0,Generation X,60261,2
292,Antigua and Barbuda,1987,female,55-74 years,0.0,3738,0.0,"33,71,74,852",5595.0,G.I. Generation,60261,2
293,Antigua and Barbuda,1987,female,75+ years,0.0,1081,0.0,"33,71,74,852",5595.0,G.I. Generation,60261,2
294,Antigua and Barbuda,1987,male,15-24 years,0.0,7421,0.0,"33,71,74,852",5595.0,Generation X,60261,2
295,Antigua and Barbuda,1987,male,25-34 years,0.0,5893,0.0,"33,71,74,852",5595.0,Boomers,60261,2
296,Antigua and Barbuda,1987,male,35-54 years,0.0,5927,0.0,"33,71,74,852",5595.0,Silent,60261,2
297,Antigua and Barbuda,1987,male,5-14 years,0.0,6499,0.0,"33,71,74,852",5595.0,Generation X,60261,2
298,Antigua and Barbuda,1987,male,55-74 years,0.0,2798,0.0,"33,71,74,852",5595.0,G.I. Generation,60261,2
299,Antigua and Barbuda,1987,male,75+ years,0.0,538,0.0,"33,71,74,852",5595.0,G.I. Generation,60261,2
300,Antigua and Barbuda,1988,female,15-24 years,0.0,7413,0.0,"39,86,37,741",6693.0,Generation X,59564,2
301,Antigua and Barbuda,1988,female,25-34 years,0.0,6041,0.0,"39,86,37,741",6693.0,Boomers,59564,2
302,Antigua and Barbuda,1988,female,35-54 years,0.0,6021,0.0,"39,86,37,741",6693.0,Silent,59564,2
303,Antigua and Barbuda,1988,female,5-14 years,0.0,6527,0.0,"39,86,37,741",6693.0,Generation X,59564,2
304,Antigua and Barbuda,1988,female,55-74 years,0.0,3708,0.0,"39,86,37,741",6693.0,G.I. Generation,59564,2
305,Antigua and Barbuda,1988,female,75+ years,0.0,1141,0.0,"39,86,37,741",6693.0,G.I. Generation,59564,2
306,Antigua and Barbuda,1988,male,15-24 years,0.0,7209,0.0,"39,86,37,741",6693.0,Generation X,59564,2
307,Antigua and Barbuda,1988,male,25-34 years,0.0,5826,0.0,"39,86,37,741",6693.0,Boomers,59564,2
308,Antigua and Barbuda,1988,male,35-54 years,0.0,5907,0.0,"39,86,37,741",6693.0,Silent,59564,2
309,Antigua and Barbuda,1988,male,5-14 years,0.0,6355,0.0,"39,86,37,741",6693.0,Generation X,59564,2
310,Antigua and Barbuda,1988,male,55-74 years,0.0,2813,0.0,"39,86,37,741",6693.0,G.I. Generation,59564,2
311,Antigua and Barbuda,1988,male,75+ years,0.0,603,0.0,"39,86,37,741",6693.0,G.I. Generation,59564,2
312,Antigua and Barbuda,1989,female,15-24 years,0.0,7152,0.0,"43,87,94,778",7407.0,Generation X,59238,2
313,Antigua and Barbuda,1989,female,25-34 years,0.0,6059,0.0,"43,87,94,778",7407.0,Boomers,59238,2
314,Antigua and Barbuda,1989,female,35-54 years,0.0,5969,0.0,"43,87,94,778",7407.0,Silent,59238,2
315,Antigua and Barbuda,1989,female,5-14 years,0.0,6621,0.0,"43,87,94,778",7407.0,Generation X,59238,2
316,Antigua and Barbuda,1989,female,55-74 years,0.0,3696,0.0,"43,87,94,778",7407.0,G.I. Generation,59238,2
317,Antigua and Barbuda,1989,female,75+ years,0.0,1195,0.0,"43,87,94,778",7407.0,G.I. Generation,59238,2
318,Antigua and Barbuda,1989,male,15-24 years,0.0,6927,0.0,"43,87,94,778",7407.0,Generation X,59238,2
319,Antigua and Barbuda,1989,male,25-34 years,0.0,5835,0.0,"43,87,94,778",7407.0,Boomers,59238,2
320,Antigua and Barbuda,1989,male,35-54 years,0.0,5862,0.0,"43,87,94,778",7407.0,Silent,59238,2
321,Antigua and Barbuda,1989,male,5-14 years,0.0,6403,0.0,"43,87,94,778",7407.0,Generation X,59238,2
322,Antigua and Barbuda,1989,male,55-74 years,0.0,2843,0.0,"43,87,94,778",7407.0,G.I. Generation,59238,2
323,Antigua and Barbuda,1989,male,75+ years,0.0,676,0.0,"43,87,94,778",7407.0,G.I. Generation,59238,2
324,Antigua and Barbuda,1990,male,35-54 years,1.0,5799,17.24,"45,94,69,074",7744.0,Silent,59334,2
325,Antigua and Barbuda,1990,female,15-24 years,0.0,6827,0.0,"45,94,69,074",7744.0,Generation X,59334,2
326,Antigua and Barbuda,1990,female,25-34 years,0.0,6172,0.0,"45,94,69,074",7744.0,Boomers,59334,2
327,Antigua and Barbuda,1990,female,35-54 years,0.0,5895,0.0,"45,94,69,074",7744.0,Silent,59334,2
328,Antigua and Barbuda,1990,female,5-14 years,0.0,6877,0.0,"45,94,69,074",7744.0,Generation X,59334,2
329,Antigua and Barbuda,1990,female,55-74 years,0.0,3706,0.0,"45,94,69,074",7744.0,G.I. Generation,59334,2
330,Antigua and Barbuda,1990,female,75+ years,0.0,1252,0.0,"45,94,69,074",7744.0,G.I. Generation,59334,2
331,Antigua and Barbuda,1990,male,15-24 years,0.0,6598,0.0,"45,94,69,074",7744.0,Generation X,59334,2
332,Antigua and Barbuda,1990,male,25-34 years,0.0,5937,0.0,"45,94,69,074",7744.0,Boomers,59334,2
333,Antigua and Barbuda,1990,male,5-14 years,0.0,6611,0.0,"45,94,69,074",7744.0,Generation X,59334,2
334,Antigua and Barbuda,1990,male,55-74 years,0.0,2902,0.0,"45,94,69,074",7744.0,G.I. Generation,59334,2
335,Antigua and Barbuda,1990,male,75+ years,0.0,758,0.0,"45,94,69,074",7744.0,G.I. Generation,59334,2
336,Antigua and Barbuda,1991,female,15-24 years,0.0,6595,0.0,"48,17,06,333",7976.0,Generation X,60394,2
337,Antigua and Barbuda,1991,female,25-34 years,0.0,6396,0.0,"48,17,06,333",7976.0,Boomers,60394,2
338,Antigua and Barbuda,1991,female,35-54 years,0.0,6198,0.0,"48,17,06,333",7976.0,Boomers,60394,2
339,Antigua and Barbuda,1991,female,5-14 years,0.0,7089,0.0,"48,17,06,333",7976.0,Millenials,60394,2
340,Antigua and Barbuda,1991,female,55-74 years,0.0,3665,0.0,"48,17,06,333",7976.0,Silent,60394,2
341,Antigua and Barbuda,1991,female,75+ years,0.0,1293,0.0,"48,17,06,333",7976.0,G.I. Generation,60394,2
342,Antigua and Barbuda,1991,male,15-24 years,0.0,6401,0.0,"48,17,06,333",7976.0,Generation X,60394,2
343,Antigua and Barbuda,1991,male,25-34 years,0.0,6156,0.0,"48,17,06,333",7976.0,Boomers,60394,2
344,Antigua and Barbuda,1991,male,35-54 years,0.0,6122,0.0,"48,17,06,333",7976.0,Boomers,60394,2
345,Antigua and Barbuda,1991,male,5-14 years,0.0,6818,0.0,"48,17,06,333",7976.0,Millenials,60394,2
346,Antigua and Barbuda,1991,male,55-74 years,0.0,2857,0.0,"48,17,06,333",7976.0,Silent,60394,2
347,Antigua and Barbuda,1991,male,75+ years,0.0,804,0.0,"48,17,06,333",7976.0,G.I. Generation,60394,2
348,Antigua and Barbuda,1992,female,15-24 years,0.0,6369,0.0,"49,92,81,148",8087.0,Generation X,61741,2
349,Antigua and Barbuda,1992,female,25-34 years,0.0,6650,0.0,"49,92,81,148",8087.0,Boomers,61741,2
350,Antigua and Barbuda,1992,female,35-54 years,0.0,6534,0.0,"49,92,81,148",8087.0,Boomers,61741,2
351,Antigua and Barbuda,1992,female,5-14 years,0.0,7311,0.0,"49,92,81,148",8087.0,Millenials,61741,2
352,Antigua and Barbuda,1992,female,55-74 years,0.0,3648,0.0,"49,92,81,148",8087.0,Silent,61741,2
353,Antigua and Barbuda,1992,female,75+ years,0.0,1339,0.0,"49,92,81,148",8087.0,G.I. Generation,61741,2
354,Antigua and Barbuda,1992,male,15-24 years,0.0,6221,0.0,"49,92,81,148",8087.0,Generation X,61741,2
355,Antigua and Barbuda,1992,male,25-34 years,0.0,6409,0.0,"49,92,81,148",8087.0,Boomers,61741,2
356,Antigua and Barbuda,1992,male,35-54 years,0.0,6497,0.0,"49,92,81,148",8087.0,Boomers,61741,2
357,Antigua and Barbuda,1992,male,5-14 years,0.0,7059,0.0,"49,92,81,148",8087.0,Millenials,61741,2
358,Antigua and Barbuda,1992,male,55-74 years,0.0,2851,0.0,"49,92,81,148",8087.0,Silent,61741,2
359,Antigua and Barbuda,1992,male,75+ years,0.0,853,0.0,"49,92,81,148",8087.0,G.I. Generation,61741,2
360,Antigua and Barbuda,1993,male,25-34 years,1.0,6668,15.0,"53,51,72,778",8453.0,Boomers,63315,2
361,Antigua and Barbuda,1993,female,15-24 years,0.0,6182,0.0,"53,51,72,778",8453.0,Generation X,63315,2
362,Antigua and Barbuda,1993,female,25-34 years,0.0,6914,0.0,"53,51,72,778",8453.0,Boomers,63315,2
363,Antigua and Barbuda,1993,female,35-54 years,0.0,6917,0.0,"53,51,72,778",8453.0,Boomers,63315,2
364,Antigua and Barbuda,1993,female,5-14 years,0.0,7529,0.0,"53,51,72,778",8453.0,Millenials,63315,2
365,Antigua and Barbuda,1993,female,55-74 years,0.0,3662,0.0,"53,51,72,778",8453.0,Silent,63315,2
366,Antigua and Barbuda,1993,female,75+ years,0.0,1386,0.0,"53,51,72,778",8453.0,G.I. Generation,63315,2
367,Antigua and Barbuda,1993,male,15-24 years,0.0,6069,0.0,"53,51,72,778",8453.0,Generation X,63315,2
368,Antigua and Barbuda,1993,male,35-54 years,0.0,6915,0.0,"53,51,72,778",8453.0,Boomers,63315,2
369,Antigua and Barbuda,1993,male,5-14 years,0.0,7298,0.0,"53,51,72,778",8453.0,Millenials,63315,2
370,Antigua and Barbuda,1993,male,55-74 years,0.0,2879,0.0,"53,51,72,778",8453.0,Silent,63315,2
371,Antigua and Barbuda,1993,male,75+ years,0.0,896,0.0,"53,51,72,778",8453.0,G.I. Generation,63315,2
372,Antigua and Barbuda,1994,female,15-24 years,0.0,6083,0.0,"58,94,29,593",9062.0,Generation X,65044,2
373,Antigua and Barbuda,1994,female,25-34 years,0.0,7151,0.0,"58,94,29,593",9062.0,Boomers,65044,2
374,Antigua and Barbuda,1994,female,35-54 years,0.0,7357,0.0,"58,94,29,593",9062.0,Boomers,65044,2
375,Antigua and Barbuda,1994,female,5-14 years,0.0,7722,0.0,"58,94,29,593",9062.0,Millenials,65044,2
376,Antigua and Barbuda,1994,female,55-74 years,0.0,3715,0.0,"58,94,29,593",9062.0,Silent,65044,2
377,Antigua and Barbuda,1994,female,75+ years,0.0,1437,0.0,"58,94,29,593",9062.0,G.I. Generation,65044,2
378,Antigua and Barbuda,1994,male,15-24 years,0.0,5976,0.0,"58,94,29,593",9062.0,Generation X,65044,2
379,Antigua and Barbuda,1994,male,25-34 years,0.0,6886,0.0,"58,94,29,593",9062.0,Boomers,65044,2
380,Antigua and Barbuda,1994,male,35-54 years,0.0,7359,0.0,"58,94,29,593",9062.0,Boomers,65044,2
381,Antigua and Barbuda,1994,male,5-14 years,0.0,7494,0.0,"58,94,29,593",9062.0,Millenials,65044,2
382,Antigua and Barbuda,1994,male,55-74 years,0.0,2935,0.0,"58,94,29,593",9062.0,Silent,65044,2
383,Antigua and Barbuda,1994,male,75+ years,0.0,929,0.0,"58,94,29,593",9062.0,G.I. Generation,65044,2
384,Antigua and Barbuda,1995,female,15-24 years,0.0,6099,0.0,"57,72,80,741",8636.0,Generation X,66846,2
385,Antigua and Barbuda,1995,female,25-34 years,0.0,7333,0.0,"57,72,80,741",8636.0,Generation X,66846,2
386,Antigua and Barbuda,1995,female,35-54 years,0.0,7851,0.0,"57,72,80,741",8636.0,Boomers,66846,2
387,Antigua and Barbuda,1995,female,5-14 years,0.0,7885,0.0,"57,72,80,741",8636.0,Millenials,66846,2
388,Antigua and Barbuda,1995,female,55-74 years,0.0,3808,0.0,"57,72,80,741",8636.0,Silent,66846,2
389,Antigua and Barbuda,1995,female,75+ years,0.0,1488,0.0,"57,72,80,741",8636.0,G.I. Generation,66846,2
390,Antigua and Barbuda,1995,male,15-24 years,0.0,5953,0.0,"57,72,80,741",8636.0,Generation X,66846,2
391,Antigua and Barbuda,1995,male,25-34 years,0.0,7023,0.0,"57,72,80,741",8636.0,Generation X,66846,2
392,Antigua and Barbuda,1995,male,35-54 years,0.0,7809,0.0,"57,72,80,741",8636.0,Boomers,66846,2
393,Antigua and Barbuda,1995,male,5-14 years,0.0,7632,0.0,"57,72,80,741",8636.0,Millenials,66846,2
394,Antigua and Barbuda,1995,male,55-74 years,0.0,3021,0.0,"57,72,80,741",8636.0,Silent,66846,2
395,Antigua and Barbuda,1995,male,75+ years,0.0,944,0.0,"57,72,80,741",8636.0,G.I. Generation,66846,2
396,Antigua and Barbuda,1998,female,15-24 years,0.0,6529,0.0,"72,78,60,593",10078.0,Generation X,72225,2
397,Antigua and Barbuda,1998,female,25-34 years,0.0,8332,0.0,"72,78,60,593",10078.0,Generation X,72225,2
398,Antigua and Barbuda,1998,female,35-54 years,0.0,9615,0.0,"72,78,60,593",10078.0,Boomers,72225,2
399,Antigua and Barbuda,1998,female,5-14 years,0.0,8183,0.0,"72,78,60,593",10078.0,Millenials,72225,2
400,Antigua and Barbuda,1998,female,55-74 years,0.0,3921,0.0,"72,78,60,593",10078.0,Silent,72225,2
401,Antigua and Barbuda,1998,female,75+ years,0.0,1476,0.0,"72,78,60,593",10078.0,G.I. Generation,72225,2
402,Antigua and Barbuda,1998,male,15-24 years,0.0,5916,0.0,"72,78,60,593",10078.0,Generation X,72225,2
403,Antigua and Barbuda,1998,male,25-34 years,0.0,7294,0.0,"72,78,60,593",10078.0,Generation X,72225,2
404,Antigua and Barbuda,1998,male,35-54 years,0.0,9086,0.0,"72,78,60,593",10078.0,Boomers,72225,2
405,Antigua and Barbuda,1998,male,5-14 years,0.0,7706,0.0,"72,78,60,593",10078.0,Millenials,72225,2
406,Antigua and Barbuda,1998,male,55-74 years,0.0,3213,0.0,"72,78,60,593",10078.0,Silent,72225,2
407,Antigua and Barbuda,1998,male,75+ years,0.0,954,0.0,"72,78,60,593",10078.0,G.I. Generation,72225,2
408,Antigua and Barbuda,1999,female,15-24 years,0.0,6589,0.0,"76,61,98,926",10378.0,Generation X,73832,2
409,Antigua and Barbuda,1999,female,25-34 years,0.0,8526,0.0,"76,61,98,926",10378.0,Generation X,73832,2
410,Antigua and Barbuda,1999,female,35-54 years,0.0,10311,0.0,"76,61,98,926",10378.0,Boomers,73832,2
411,Antigua and Barbuda,1999,female,5-14 years,0.0,8314,0.0,"76,61,98,926",10378.0,Millenials,73832,2
412,Antigua and Barbuda,1999,female,55-74 years,0.0,3968,0.0,"76,61,98,926",10378.0,Silent,73832,2
413,Antigua and Barbuda,1999,female,75+ years,0.0,1451,0.0,"76,61,98,926",10378.0,G.I. Generation,73832,2
414,Antigua and Barbuda,1999,male,15-24 years,0.0,5845,0.0,"76,61,98,926",10378.0,Generation X,73832,2
415,Antigua and Barbuda,1999,male,25-34 years,0.0,7263,0.0,"76,61,98,926",10378.0,Generation X,73832,2
416,Antigua and Barbuda,1999,male,35-54 years,0.0,9537,0.0,"76,61,98,926",10378.0,Boomers,73832,2
417,Antigua and Barbuda,1999,male,5-14 years,0.0,7805,0.0,"76,61,98,926",10378.0,Millenials,73832,2
418,Antigua and Barbuda,1999,male,55-74 years,0.0,3276,0.0,"76,61,98,926",10378.0,Silent,73832,2
419,Antigua and Barbuda,1999,male,75+ years,0.0,947,0.0,"76,61,98,926",10378.0,G.I. Generation,73832,2
420,Antigua and Barbuda,2000,male,55-74 years,1.0,3333,30.0,"83,01,58,778",11021.0,Silent,75326,2
421,Antigua and Barbuda,2000,male,35-54 years,1.0,10033,9.97,"83,01,58,778",11021.0,Boomers,75326,2
422,Antigua and Barbuda,2000,female,15-24 years,0.0,6616,0.0,"83,01,58,778",11021.0,Generation X,75326,2
423,Antigua and Barbuda,2000,female,25-34 years,0.0,8595,0.0,"83,01,58,778",11021.0,Generation X,75326,2
424,Antigua and Barbuda,2000,female,35-54 years,0.0,11040,0.0,"83,01,58,778",11021.0,Boomers,75326,2
425,Antigua and Barbuda,2000,female,5-14 years,0.0,8439,0.0,"83,01,58,778",11021.0,Millenials,75326,2
426,Antigua and Barbuda,2000,female,55-74 years,0.0,3986,0.0,"83,01,58,778",11021.0,Silent,75326,2
427,Antigua and Barbuda,2000,female,75+ years,0.0,1413,0.0,"83,01,58,778",11021.0,G.I. Generation,75326,2
428,Antigua and Barbuda,2000,male,15-24 years,0.0,5783,0.0,"83,01,58,778",11021.0,Generation X,75326,2
429,Antigua and Barbuda,2000,male,25-34 years,0.0,7177,0.0,"83,01,58,778",11021.0,Generation X,75326,2
430,Antigua and Barbuda,2000,male,5-14 years,0.0,7973,0.0,"83,01,58,778",11021.0,Millenials,75326,2
431,Antigua and Barbuda,2000,male,75+ years,0.0,938,0.0,"83,01,58,778",11021.0,G.I. Generation,75326,2
432,Antigua and Barbuda,2001,male,35-54 years,2.0,10281,19.45,"80,07,40,259",10468.0,Boomers,76497,2
433,Antigua and Barbuda,2001,female,15-24 years,0.0,6902,0.0,"80,07,40,259",10468.0,Millenials,76497,2
434,Antigua and Barbuda,2001,female,25-34 years,0.0,8425,0.0,"80,07,40,259",10468.0,Generation X,76497,2
435,Antigua and Barbuda,2001,female,35-54 years,0.0,11402,0.0,"80,07,40,259",10468.0,Boomers,76497,2
436,Antigua and Barbuda,2001,female,5-14 years,0.0,8428,0.0,"80,07,40,259",10468.0,Millenials,76497,2
437,Antigua and Barbuda,2001,female,55-74 years,0.0,4037,0.0,"80,07,40,259",10468.0,Silent,76497,2
438,Antigua and Barbuda,2001,female,75+ years,0.0,1487,0.0,"80,07,40,259",10468.0,Silent,76497,2
439,Antigua and Barbuda,2001,male,15-24 years,0.0,6084,0.0,"80,07,40,259",10468.0,Millenials,76497,2
440,Antigua and Barbuda,2001,male,25-34 years,0.0,7071,0.0,"80,07,40,259",10468.0,Generation X,76497,2
441,Antigua and Barbuda,2001,male,5-14 years,0.0,7958,0.0,"80,07,40,259",10468.0,Millenials,76497,2
442,Antigua and Barbuda,2001,male,55-74 years,0.0,3442,0.0,"80,07,40,259",10468.0,Silent,76497,2
443,Antigua and Barbuda,2001,male,75+ years,0.0,980,0.0,"80,07,40,259",10468.0,Silent,76497,2
444,Antigua and Barbuda,2002,female,15-24 years,0.0,7196,0.0,"81,46,15,333",10499.0,Millenials,77588,2
445,Antigua and Barbuda,2002,female,25-34 years,0.0,8155,0.0,"81,46,15,333",10499.0,Generation X,77588,2
446,Antigua and Barbuda,2002,female,35-54 years,0.0,11760,0.0,"81,46,15,333",10499.0,Boomers,77588,2
447,Antigua and Barbuda,2002,female,5-14 years,0.0,8408,0.0,"81,46,15,333",10499.0,Millenials,77588,2
448,Antigua and Barbuda,2002,female,55-74 years,0.0,4050,0.0,"81,46,15,333",10499.0,Silent,77588,2
449,Antigua and Barbuda,2002,female,75+ years,0.0,1547,0.0,"81,46,15,333",10499.0,Silent,77588,2
450,Antigua and Barbuda,2002,male,15-24 years,0.0,6416,0.0,"81,46,15,333",10499.0,Millenials,77588,2
451,Antigua and Barbuda,2002,male,25-34 years,0.0,6921,0.0,"81,46,15,333",10499.0,Generation X,77588,2
452,Antigua and Barbuda,2002,male,35-54 years,0.0,10604,0.0,"81,46,15,333",10499.0,Boomers,77588,2
453,Antigua and Barbuda,2002,male,5-14 years,0.0,7980,0.0,"81,46,15,333",10499.0,Millenials,77588,2
454,Antigua and Barbuda,2002,male,55-74 years,0.0,3527,0.0,"81,46,15,333",10499.0,Silent,77588,2
455,Antigua and Barbuda,2002,male,75+ years,0.0,1024,0.0,"81,46,15,333",10499.0,Silent,77588,2
456,Antigua and Barbuda,2003,male,55-74 years,1.0,3594,27.82,"85,56,43,111",10878.0,Silent,78658,2
457,Antigua and Barbuda,2003,female,15-24 years,0.0,7454,0.0,"85,56,43,111",10878.0,Millenials,78658,2
458,Antigua and Barbuda,2003,female,25-34 years,0.0,7831,0.0,"85,56,43,111",10878.0,Generation X,78658,2
459,Antigua and Barbuda,2003,female,35-54 years,0.0,12129,0.0,"85,56,43,111",10878.0,Boomers,78658,2
460,Antigua and Barbuda,2003,female,5-14 years,0.0,8423,0.0,"85,56,43,111",10878.0,Millenials,78658,2
461,Antigua and Barbuda,2003,female,55-74 years,0.0,4054,0.0,"85,56,43,111",10878.0,Silent,78658,2
